train/critic_loss,time/fps,rollout/ep_rew_mean,train/learning_rate,time/episodes,rollout/ep_len_mean,rollout/success_rate,train/n_updates,train/ent_coef,train/actor_loss,time/total_timesteps,time/time_elapsed,eval/success_rate,eval/mean_ep_length,eval/mean_reward
23.20431137084961,45,0.5125937400000002,0.0003,876,20.76,0.08,16861,0.009999999776482582,-18.92106056213379,15862,349,,,
25.32249641418457,45,1.1224711,0.0003,880,20.74,0.09,16945,0.009999999776482582,-17.586708068847656,15946,351,,,
7.760932922363281,44,1.0917141900000005,0.0003,884,20.82,0.09,17035,0.009999999776482582,-16.732622146606445,16036,357,0.15,21.7,3.2691416939941282
14.162958145141602,44,2.9106111500000007,0.0003,888,20.74,0.12,17114,0.009999999776482582,-16.465883255004883,16115,359,,,
52.88026809692383,44,3.3931904000000004,0.0003,892,20.75,0.13,17198,0.009999999776482582,-19.673994064331055,16199,360,,,
12.639402389526367,44,3.2947133900000005,0.0003,896,20.72,0.13,17280,0.009999999776482582,-20.907127380371094,16281,361,,,
5.576452732086182,45,3.219738670000001,0.0003,900,20.8,0.13,17375,0.009999999776482582,-19.068870544433594,16376,363,,,
14.52495288848877,45,5.01830366,0.0003,904,20.82,0.16,17460,0.009999999776482582,-18.815887451171875,16461,364,,,
3.540503740310669,45,4.29592813,0.0003,908,20.84,0.15,17549,0.009999999776482582,-18.291751861572266,16550,366,,,
11.035568237304688,45,4.776970710000001,0.0003,912,20.85,0.16,17631,0.009999999776482582,-15.79416561126709,16632,367,,,
12.058305740356445,45,4.644269010000001,0.0003,916,20.84,0.16,17714,0.009999999776482582,-15.891685485839844,16715,369,,,
12.929718971252441,45,4.3855213399999995,0.0003,920,20.88,0.16,17804,0.009999999776482582,-15.34906005859375,16805,370,,,
14.862997055053711,45,3.794381709999999,0.0003,924,20.97,0.15,17896,0.009999999776482582,-15.59843921661377,16897,372,,,
46.41708755493164,45,3.1314602399999996,0.0003,928,20.96,0.14,17980,0.009999999776482582,-12.664315223693848,16981,374,,,
8.408982276916504,44,2.650675769999999,0.0003,932,20.96,0.13,18065,0.009999999776482582,-18.491056442260742,17066,381,0.25,21.95,6.855556112797004
4.585450172424316,44,2.6165714500000004,0.0003,936,20.96,0.13,18153,0.009999999776482582,-18.85699462890625,17154,382,,,
10.540323257446289,44,2.6510221199999995,0.0003,940,21.03,0.13,18240,0.009999999776482582,-18.60323715209961,17241,384,,,
28.44335174560547,44,3.7227798499999993,0.0003,944,21.12,0.15,18331,0.009999999776482582,-17.670578002929688,17332,385,,,
7.41372013092041,44,4.41512772,0.0003,948,21.18,0.16,18416,0.009999999776482582,-14.510912895202637,17417,387,,,
13.737621307373047,44,4.40567359,0.0003,952,21.21,0.16,18502,0.009999999776482582,-19.614274978637695,17503,388,,,
13.32529354095459,45,4.36543905,0.0003,956,21.24,0.16,18584,0.009999999776482582,-14.7518310546875,17585,390,,,
7.913383483886719,45,3.504535089999999,0.0003,960,21.39,0.15,18677,0.009999999776482582,-18.959177017211914,17678,392,,,
7.886172771453857,45,4.18847987,0.0003,964,21.48,0.16,18773,0.009999999776482582,-17.629838943481445,17774,393,,,
39.3558464050293,45,4.76709094,0.0003,968,21.51,0.17,18855,0.009999999776482582,-17.727638244628906,17856,395,,,
15.710479736328125,45,4.872664469999999,0.0003,972,21.51,0.17,18933,0.009999999776482582,-15.30482292175293,17934,396,,,
6.378572940826416,44,5.67121183,0.0003,976,21.64,0.18,19025,0.009999999776482582,-14.484867095947266,18026,404,0.25,22.55,5.923917488495574
7.080382347106934,44,6.52953256,0.0003,980,21.72,0.19,19117,0.009999999776482582,-13.175028800964355,18118,405,,,
22.25578498840332,44,7.240745559999999,0.0003,984,21.7,0.2,19205,0.009999999776482582,-16.489864349365234,18206,407,,,
13.709750175476074,44,5.82906163,0.0003,988,21.78,0.18,19292,0.009999999776482582,-17.97258758544922,18293,408,,,
16.83301544189453,44,5.759426890000001,0.0003,992,21.78,0.18,19376,0.009999999776482582,-15.850377082824707,18377,410,,,
8.481204986572266,44,6.51194429,0.0003,996,21.86,0.19,19466,0.009999999776482582,-15.891315460205078,18467,412,,,
10.720895767211914,44,6.631308970000001,0.0003,1000,21.77,0.19,19552,0.009999999776482582,-17.292720794677734,18553,413,,,
3.7802858352661133,44,4.799061470000001,0.0003,1004,21.75,0.16,19635,0.009999999776482582,-18.609012603759766,18636,415,,,
21.863853454589844,44,4.804081190000001,0.0003,1008,21.74,0.16,19723,0.009999999776482582,-18.0767765045166,18724,416,,,
20.238075256347656,44,5.0260896200000005,0.0003,1012,21.78,0.16,19809,0.009999999776482582,-18.467559814453125,18810,418,,,
16.06406021118164,44,4.9575767299999995,0.0003,1016,21.85,0.16,19899,0.009999999776482582,-15.56684684753418,18900,420,,,
9.394983291625977,45,4.953595580000001,0.0003,1020,21.82,0.16,19986,0.009999999776482582,-13.775697708129883,18987,421,,,
6.4872026443481445,44,4.659169919999999,0.0003,1024,21.81,0.16,20077,0.009999999776482582,-17.082304000854492,19078,428,0.25,22.15,7.99428991266735
14.751691818237305,44,5.2579144499999995,0.0003,1028,22.01,0.17,20181,0.009999999776482582,-16.89317512512207,19182,430,,,
21.195446014404297,44,5.130605659999999,0.0003,1032,22.13,0.17,20278,0.009999999776482582,-16.82516860961914,19279,432,,,
26.76580047607422,44,3.86033559,0.0003,1036,22.5,0.16,20403,0.009999999776482582,-16.621305465698242,19404,434,,,
22.94327163696289,44,2.54769362,0.0003,1040,22.81,0.15,20521,0.009999999776482582,-16.754718780517578,19522,436,,,
16.184219360351562,44,2.20599826,0.0003,1044,22.75,0.14,20606,0.009999999776482582,-16.38863754272461,19607,438,,,
7.229506015777588,44,0.8397167799999999,0.0003,1048,23.08,0.13,20724,0.009999999776482582,-16.059669494628906,19725,440,,,
8.017757415771484,44,0.7197609799999998,0.0003,1052,23.25,0.13,20827,0.009999999776482582,-20.25366973876953,19828,442,,,
10.192951202392578,44,0.68691354,0.0003,1056,23.4,0.13,20924,0.009999999776482582,-16.08904457092285,19925,444,,,
