rollout/ep_len_mean,rollout/ep_rew_mean,curriculum/stage_index,time/fps,time/time_elapsed,time/total_timesteps,time/episodes,curriculum/randomize_probability,rollout/success_rate,train/ent_coef,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss,eval/success_rate,eval/mean_ep_length,eval/mean_reward
20.0,62.80576931,1.0,23,1068,24803,1532,0.15,0.0,0.009999999776482582,47604,105.24495315551758,0.0003,-349.62232971191406,,,
20.0,62.62902936,1.0,23,1070,24883,1536,0.15,0.0,0.009999999776482582,47764,63.146427154541016,0.0003,-348.8948669433594,,,
20.0,63.33135781,1.0,23,1073,24963,1540,0.15,0.0,0.009999999776482582,47924,77.62582015991211,0.0003,-351.9224090576172,,,
20.0,64.85127603,1.0,23,1076,25043,1544,0.15,0.0,0.009999999776482582,48084,111.69101524353027,0.0003,-356.2418670654297,,,
20.0,65.62250632,1.0,23,1078,25123,1548,0.15,0.0,0.009999999776482582,48244,52.985697746276855,0.0003,-355.2257385253906,,,
20.0,65.86892850999999,1.0,23,1081,25203,1552,0.15,0.0,0.009999999776482582,48404,146.5955810546875,0.0003,-356.4933624267578,,,
20.0,66.43925968,1.0,23,1084,25283,1556,0.15,0.0,0.009999999776482582,48564,77.7481575012207,0.0003,-354.6383361816406,,,
20.0,66.49836538,1.0,23,1086,25363,1560,0.15,0.0,0.009999999776482582,48724,117.40700912475586,0.0003,-357.5971984863281,,,
19.93,69.19498118000001,1.0,23,1089,25436,1564,0.15,0.01,0.009999999776482582,48870,187.5193328857422,0.0003,-356.1512145996094,,,
19.93,70.15695475000001,1.0,23,1091,25516,1568,0.15,0.01,0.009999999776482582,49030,80.39176559448242,0.0003,-360.34266662597656,,,
19.93,70.03000876000002,1.0,23,1094,25596,1572,0.15,0.01,0.009999999776482582,49190,89.41813278198242,0.0003,-357.03680419921875,,,
19.93,70.84112723000001,1.0,23,1096,25676,1576,0.15,0.01,0.009999999776482582,49350,130.8784637451172,0.0003,-360.31959533691406,,,
19.93,70.5550632,1.0,23,1099,25756,1580,0.15,0.01,0.009999999776482582,49510,120.00408935546875,0.0003,-362.74974060058594,,,
19.93,69.91280672,1.0,23,1102,25836,1584,0.15,0.01,0.009999999776482582,49670,145.90284156799316,0.0003,-363.1869201660156,,,
19.93,71.04926356,1.0,23,1104,25916,1588,0.15,0.01,0.009999999776482582,49830,47.53146934509277,0.0003,-363.78297424316406,,,
19.93,72.19705566,1.0,23,1107,25996,1592,0.15,0.01,0.009999999776482582,49990,72.4390697479248,0.0003,-366.48048400878906,,,
19.93,71.40545918000001,1.0,23,1114,26076,1596,0.15,0.01,0.009999999776482582,50150,80.7460994720459,0.0003,-364.93788146972656,0.05,19.2,100.84475939955286
19.93,73.54856505000001,1.0,23,1117,26156,1600,0.15,0.01,0.009999999776482582,50310,192.4792251586914,0.0003,-367.4400329589844,,,
19.93,75.30005689000001,1.0,23,1119,26236,1604,0.15,0.01,0.009999999776482582,50470,141.5730438232422,0.0003,-366.5860900878906,,,
19.93,76.70391309,1.0,23,1122,26316,1608,0.15,0.01,0.009999999776482582,50630,168.6376190185547,0.0003,-365.9837341308594,,,
19.93,75.57666030000001,1.0,23,1124,26396,1612,0.15,0.01,0.009999999776482582,50790,105.41644287109375,0.0003,-367.7298126220703,,,
19.93,75.51856053000002,1.0,23,1127,26476,1616,0.15,0.01,0.009999999776482582,50950,110.97611999511719,0.0003,-367.0974426269531,,,
19.93,76.22827344,1.0,23,1130,26556,1620,0.15,0.01,0.009999999776482582,51110,155.4722900390625,0.0003,-367.06187438964844,,,
19.93,77.57294834,1.0,23,1132,26636,1624,0.15,0.01,0.009999999776482582,51270,234.30254364013672,0.0003,-368.9114227294922,,,
19.93,79.14458395,1.0,23,1134,26716,1628,0.15,0.01,0.009999999776482582,51430,142.98929977416992,0.0003,-366.68309020996094,,,
19.93,81.20167281,1.0,23,1137,26796,1632,0.15,0.01,0.009999999776482582,51590,116.6868896484375,0.0003,-372.01763916015625,,,
19.93,83.85644010000001,1.0,23,1139,26876,1636,0.15,0.01,0.009999999776482582,51750,170.46168518066406,0.0003,-372.3271942138672,,,
19.93,86.38849658,1.0,23,1142,26956,1640,0.15,0.01,0.009999999776482582,51910,67.43289375305176,0.0003,-368.4514617919922,,,
19.93,88.47211102999998,1.0,23,1144,27036,1644,0.15,0.01,0.009999999776482582,52070,90.06341361999512,0.0003,-372.20375061035156,,,
19.93,91.26305848,1.0,23,1146,27116,1648,0.15,0.01,0.009999999776482582,52230,88.31651496887207,0.0003,-373.31170654296875,,,
19.86,95.33677034999997,1.0,23,1148,27189,1652,0.15,0.02,0.009999999776482582,52376,149.18396759033203,0.0003,-373.53985595703125,,,
19.86,98.29505579999999,1.0,23,1151,27269,1656,0.15,0.02,0.009999999776482582,52536,204.09281158447266,0.0003,-376.05934143066406,,,
19.86,100.99481717,1.0,23,1153,27349,1660,0.15,0.02,0.009999999776482582,52696,137.30936813354492,0.0003,-376.8492736816406,,,
19.93,102.20971895000002,1.0,23,1156,27429,1664,0.15,0.01,0.009999999776482582,52856,69.77474975585938,0.0003,-378.189208984375,,,
19.93,103.05584703999999,1.0,23,1158,27509,1668,0.15,0.01,0.009999999776482582,53016,117.18091201782227,0.0003,-382.14732360839844,,,
19.91,108.00721239,1.0,23,1161,27587,1672,0.15,0.02,0.009999999776482582,53172,73.67056846618652,0.0003,-381.0991516113281,,,
19.91,110.29770841,1.0,23,1164,27667,1676,0.15,0.02,0.009999999776482582,53332,86.86249542236328,0.0003,-380.75840759277344,,,
19.91,112.62174083,1.0,23,1167,27747,1680,0.15,0.02,0.009999999776482582,53492,162.7126922607422,0.0003,-384.5728759765625,,,
19.91,115.262997,1.0,23,1169,27827,1684,0.15,0.02,0.009999999776482582,53652,159.3739471435547,0.0003,-387.25872802734375,,,
19.91,117.98084982000002,1.0,23,1172,27907,1688,0.15,0.02,0.009999999776482582,53812,115.91194534301758,0.0003,-383.3941955566406,,,
19.91,119.30980635,1.0,23,1174,27987,1692,0.15,0.02,0.009999999776482582,53972,203.35083770751953,0.0003,-388.0459899902344,,,
19.91,120.11486218000002,1.0,23,1182,28067,1696,0.15,0.02,0.009999999776482582,54132,75.71138763427734,0.0003,-387.85601806640625,0.0,20.0,77.19582284490966
19.91,120.60340633000004,1.0,23,1185,28147,1700,0.15,0.02,0.009999999776482582,54292,193.3216094970703,0.0003,-389.1203918457031,,,
19.91,121.12416680999999,1.0,23,1187,28227,1704,0.15,0.02,0.009999999776482582,54452,183.0002212524414,0.0003,-390.3991394042969,,,
19.91,120.13095218000001,1.0,23,1190,28307,1708,0.15,0.02,0.009999999776482582,54612,65.34039115905762,0.0003,-392.7664337158203,,,
19.91,122.90547162000001,1.0,23,1193,28387,1712,0.15,0.02,0.009999999776482582,54772,287.73038482666016,0.0003,-393.9557342529297,,,
19.91,124.45533361000001,1.0,23,1195,28467,1716,0.15,0.02,0.009999999776482582,54932,290.032470703125,0.0003,-396.04844665527344,,,
19.91,124.68549360000002,1.0,23,1198,28547,1720,0.15,0.02,0.009999999776482582,55092,152.7642822265625,0.0003,-397.45936584472656,,,
19.91,124.41676339000003,1.0,23,1200,28627,1724,0.15,0.02,0.009999999776482582,55252,121.61177825927734,0.0003,-399.70794677734375,,,
19.91,124.9262544,1.0,23,1203,28707,1728,0.15,0.02,0.009999999776482582,55412,160.66657257080078,0.0003,-399.5746765136719,,,
19.91,124.93370357999999,1.0,23,1206,28787,1732,0.15,0.02,0.009999999776482582,55572,214.9412612915039,0.0003,-401.51104736328125,,,
19.91,124.88685089999998,1.0,23,1208,28867,1736,0.15,0.02,0.009999999776482582,55732,136.62201690673828,0.0003,-401.7871551513672,,,
19.91,124.49722182,1.0,23,1211,28947,1740,0.15,0.02,0.009999999776482582,55892,139.89300537109375,0.0003,-403.3599548339844,,,
19.91,123.63890291,1.0,23,1213,29027,1744,0.15,0.02,0.009999999776482582,56052,318.556884765625,0.0003,-404.1072692871094,,,
19.91,121.62303051,1.0,23,1216,29107,1748,0.15,0.02,0.009999999776482582,56212,157.60829162597656,0.0003,-404.8655548095703,,,
19.98,120.22903206000001,1.0,23,1218,29187,1752,0.15,0.01,0.009999999776482582,56372,104.06549835205078,0.0003,-406.9867858886719,,,
19.98,119.51546210000002,1.0,23,1221,29267,1756,0.15,0.01,0.009999999776482582,56532,202.4589385986328,0.0003,-407.65513610839844,,,
19.91,120.01173480999998,1.0,23,1223,29340,1760,0.15,0.02,0.009999999776482582,56678,75.53338623046875,0.0003,-409.1562194824219,,,
19.91,117.90071593,1.0,23,1226,29420,1764,0.15,0.02,0.009999999776482582,56838,447.2762145996094,0.0003,-412.75917053222656,,,
19.91,119.95928710999999,1.0,24,1228,29500,1768,0.15,0.02,0.009999999776482582,56998,303.3732452392578,0.0003,-412.5387420654297,,,
19.93,118.38752077999999,1.0,24,1231,29580,1772,0.15,0.01,0.009999999776482582,57158,146.5533218383789,0.0003,-412.2146453857422,,,
19.93,118.77155402999998,1.0,24,1233,29660,1776,0.15,0.01,0.009999999776482582,57318,112.70544052124023,0.0003,-419.2049865722656,,,
19.81,122.85543444999999,1.0,24,1236,29728,1780,0.15,0.03,0.009999999776482582,57454,151.75403594970703,0.0003,-417.33763122558594,,,
19.81,123.70264079999997,1.0,24,1238,29808,1784,0.15,0.03,0.009999999776482582,57614,285.9128189086914,0.0003,-418.2472839355469,,,
19.81,123.42425816000001,1.0,24,1241,29888,1788,0.15,0.03,0.009999999776482582,57774,79.20052146911621,0.0003,-422.41416931152344,,,
19.81,123.30725516000001,1.0,24,1244,29968,1792,0.15,0.03,0.009999999776482582,57934,309.9513702392578,0.0003,-422.7239227294922,,,
19.81,124.30781834,2.0,23,1252,30048,1796,0.35,0.03,0.009999999776482582,58094,177.0933074951172,0.0003,-420.61297607421875,0.0,20.0,87.9978225169019
19.81,124.19098586,2.0,24,1254,30128,1800,0.35,0.03,0.009999999776482582,58254,253.09536743164062,0.0003,-423.11468505859375,,,
19.81,124.25943981,2.0,24,1257,30208,1804,0.35,0.03,0.009999999776482582,58414,293.93995666503906,0.0003,-426.6272888183594,,,
19.81,125.8181463,2.0,24,1260,30288,1808,0.35,0.03,0.009999999776482582,58574,73.19465255737305,0.0003,-426.051025390625,,,
19.81,125.36404003,2.0,24,1263,30368,1812,0.35,0.03,0.009999999776482582,58734,359.2594451904297,0.0003,-425.6332702636719,,,
19.81,122.52137503,2.0,24,1266,30448,1816,0.35,0.03,0.009999999776482582,58894,80.3468017578125,0.0003,-427.43821716308594,,,
19.81,121.13490261000001,2.0,24,1268,30528,1820,0.35,0.03,0.009999999776482582,59054,173.90826034545898,0.0003,-431.8240661621094,,,
19.81,120.93401122999998,2.0,24,1271,30608,1824,0.35,0.03,0.009999999776482582,59214,97.42192840576172,0.0003,-431.46527099609375,,,
19.81,121.00918747000001,2.0,24,1274,30688,1828,0.35,0.03,0.009999999776482582,59374,225.08654022216797,0.0003,-433.9301452636719,,,
19.72,122.73128424000004,2.0,24,1276,30759,1832,0.35,0.04,0.009999999776482582,59516,228.86227416992188,0.0003,-434.8356018066406,,,
19.72,121.77951945,2.0,24,1279,30839,1836,0.35,0.04,0.009999999776482582,59676,215.69429779052734,0.0003,-437.26507568359375,,,
19.72,121.06516152,2.0,24,1282,30919,1840,0.35,0.04,0.009999999776482582,59836,54.643455505371094,0.0003,-435.1190643310547,,,
19.72,121.95317061,2.0,24,1285,30999,1844,0.35,0.04,0.009999999776482582,59996,147.74620819091797,0.0003,-437.6144256591797,,,
19.72,123.21096766000001,2.0,24,1288,31079,1848,0.35,0.04,0.009999999776482582,60156,215.4804458618164,0.0003,-438.33612060546875,,,
19.72,122.5365575,2.0,24,1291,31159,1852,0.35,0.04,0.009999999776482582,60316,110.31029891967773,0.0003,-441.90907287597656,,,
19.72,123.02483793999998,2.0,24,1294,31239,1856,0.35,0.04,0.009999999776482582,60476,182.69198608398438,0.0003,-440.6225891113281,,,
19.79,122.60804473000002,2.0,24,1297,31319,1860,0.35,0.03,0.009999999776482582,60636,146.95966339111328,0.0003,-444.1168518066406,,,
19.79,124.75522012999998,2.0,24,1299,31399,1864,0.35,0.03,0.009999999776482582,60796,276.1224365234375,0.0003,-449.0422668457031,,,
19.72,126.11865228999999,2.0,24,1302,31472,1868,0.35,0.04,0.009999999776482582,60942,92.92626571655273,0.0003,-446.33717346191406,,,
19.72,125.32816229,2.0,24,1305,31552,1872,0.35,0.04,0.009999999776482582,61102,433.45703887939453,0.0003,-450.15443420410156,,,
19.72,124.45631415000001,2.0,24,1308,31632,1876,0.35,0.04,0.009999999776482582,61262,262.57398986816406,0.0003,-450.10638427734375,,,
19.84,121.14443315000003,2.0,24,1311,31712,1880,0.35,0.02,0.009999999776482582,61422,128.21196937561035,0.0003,-453.8446960449219,,,
19.84,119.90391835,2.0,24,1314,31792,1884,0.35,0.02,0.009999999776482582,61582,122.19205474853516,0.0003,-448.872802734375,,,
19.84,120.40319199,2.0,24,1316,31872,1888,0.35,0.02,0.009999999776482582,61742,173.1814422607422,0.0003,-453.4193420410156,,,
19.84,120.61397908999999,2.0,24,1319,31952,1892,0.35,0.02,0.009999999776482582,61902,257.03395080566406,0.0003,-451.48382568359375,,,
19.84,119.19910928999998,2.0,24,1327,32032,1896,0.35,0.02,0.009999999776482582,62062,163.2482147216797,0.0003,-455.17247009277344,0.0,20.0,110.50680928874537
19.84,117.46250169,2.0,24,1330,32112,1900,0.35,0.02,0.009999999776482582,62222,204.8471450805664,0.0003,-458.19940185546875,,,
19.84,116.81703333999998,2.0,24,1333,32192,1904,0.35,0.02,0.009999999776482582,62382,199.47296905517578,0.0003,-455.3577575683594,,,
19.84,116.77469388000002,2.0,24,1336,32272,1908,0.35,0.02,0.009999999776482582,62542,265.7789306640625,0.0003,-456.96392822265625,,,
19.84,117.14292031999999,2.0,24,1338,32352,1912,0.35,0.02,0.009999999776482582,62702,457.97438049316406,0.0003,-461.20758056640625,,,
19.84,119.57385968,2.0,24,1341,32432,1916,0.35,0.02,0.009999999776482582,62862,131.93313598632812,0.0003,-465.7633972167969,,,
19.84,121.43087537,2.0,24,1344,32512,1920,0.35,0.02,0.009999999776482582,63022,249.3667221069336,0.0003,-460.9797058105469,,,
19.84,121.67582025999998,2.0,24,1347,32592,1924,0.35,0.02,0.009999999776482582,63182,430.2786560058594,0.0003,-469.7781219482422,,,
19.84,121.81732373000001,2.0,24,1349,32672,1928,0.35,0.02,0.009999999776482582,63342,358.17663192749023,0.0003,-469.44248962402344,,,
19.88,122.03526867,2.0,24,1352,32747,1932,0.35,0.02,0.009999999776482582,63492,142.33021926879883,0.0003,-466.7024841308594,,,
19.88,123.28613183000002,2.0,24,1354,32827,1936,0.35,0.02,0.009999999776482582,63652,389.4130859375,0.0003,-466.2394714355469,,,
19.88,124.62209624999997,2.0,24,1357,32907,1940,0.35,0.02,0.009999999776482582,63812,169.5361671447754,0.0003,-475.4675750732422,,,
19.88,124.82329650000003,2.0,24,1359,32987,1944,0.35,0.02,0.009999999776482582,63972,233.8690185546875,0.0003,-466.45826721191406,,,
19.88,123.82250823999999,2.0,24,1362,33067,1948,0.35,0.02,0.009999999776482582,64132,310.48810958862305,0.0003,-470.61790466308594,,,
19.88,124.62618647,2.0,24,1365,33147,1952,0.35,0.02,0.009999999776482582,64292,174.27403450012207,0.0003,-476.7310028076172,,,
19.88,124.17268775000001,2.0,24,1368,33227,1956,0.35,0.02,0.009999999776482582,64452,437.9154052734375,0.0003,-475.37855529785156,,,
19.88,122.87913939,2.0,24,1370,33307,1960,0.35,0.02,0.009999999776482582,64612,413.00518798828125,0.0003,-479.013671875,,,
19.88,123.05511275,2.0,24,1373,33387,1964,0.35,0.02,0.009999999776482582,64772,276.6959533691406,0.0003,-478.40557861328125,,,
19.95,120.74631508,2.0,24,1376,33467,1968,0.35,0.01,0.009999999776482582,64932,811.8704833984375,0.0003,-472.61610412597656,,,
19.95,120.47864121999999,2.0,24,1378,33547,1972,0.35,0.01,0.009999999776482582,65092,264.9952621459961,0.0003,-479.1298522949219,,,
19.95,120.62935341999999,2.0,24,1381,33627,1976,0.35,0.01,0.009999999776482582,65252,207.6432113647461,0.0003,-480.3610534667969,,,
19.95,119.35377034999998,2.0,24,1384,33707,1980,0.35,0.01,0.009999999776482582,65412,291.6073760986328,0.0003,-482.0440673828125,,,
19.95,120.84070872000002,2.0,24,1386,33787,1984,0.35,0.01,0.009999999776482582,65572,213.74032592773438,0.0003,-481.16758728027344,,,
19.95,120.84372555,2.0,24,1389,33867,1988,0.35,0.01,0.009999999776482582,65732,192.59052276611328,0.0003,-488.1125183105469,,,
19.95,120.56407245,2.0,24,1392,33947,1992,0.35,0.01,0.009999999776482582,65892,186.6655502319336,0.0003,-488.3418426513672,,,
19.95,122.10858319,2.0,24,1400,34027,1996,0.35,0.01,0.009999999776482582,66052,645.801513671875,0.0003,-484.2561950683594,0.0,20.0,98.42393869620366
19.95,123.84745353000004,2.0,24,1402,34107,2000,0.35,0.01,0.009999999776482582,66212,226.0126724243164,0.0003,-486.5041198730469,,,
19.95,124.54516331,2.0,24,1405,34187,2004,0.35,0.01,0.009999999776482582,66372,221.19117736816406,0.0003,-491.25047302246094,,,
19.95,123.66150883,2.0,24,1408,34267,2008,0.35,0.01,0.009999999776482582,66532,268.56341552734375,0.0003,-487.87681579589844,,,
19.95,123.69423456999999,2.0,24,1410,34347,2012,0.35,0.01,0.009999999776482582,66692,240.0941925048828,0.0003,-489.5757293701172,,,
19.95,124.2032027,2.0,24,1413,34427,2016,0.35,0.01,0.009999999776482582,66852,417.0714111328125,0.0003,-485.9151916503906,,,
19.95,124.28155614,2.0,24,1415,34507,2020,0.35,0.01,0.009999999776482582,67012,274.37987518310547,0.0003,-495.1869812011719,,,
19.95,124.80923922999999,2.0,24,1418,34587,2024,0.35,0.01,0.009999999776482582,67172,639.7130737304688,0.0003,-490.031494140625,,,
19.95,124.52160341000003,2.0,24,1420,34667,2028,0.35,0.01,0.009999999776482582,67332,154.0264663696289,0.0003,-492.12664794921875,,,
19.81,125.23756660000001,2.0,24,1422,34728,2032,0.35,0.02,0.009999999776482582,67454,343.20970153808594,0.0003,-494.2384033203125,,,
19.81,124.65112392,2.0,24,1425,34808,2036,0.35,0.02,0.009999999776482582,67614,221.16516876220703,0.0003,-495.96820068359375,,,
19.81,124.69021350999998,2.0,24,1428,34888,2040,0.35,0.02,0.009999999776482582,67774,379.3093795776367,0.0003,-497.26025390625,,,
19.81,123.75498029999999,2.0,24,1430,34968,2044,0.35,0.02,0.009999999776482582,67934,188.46302795410156,0.0003,-493.47247314453125,,,
19.81,122.77149759000002,2.0,24,1433,35048,2048,0.35,0.02,0.009999999776482582,68094,232.84584426879883,0.0003,-501.57557678222656,,,
19.81,121.33529987000001,2.0,24,1436,35128,2052,0.35,0.02,0.009999999776482582,68254,57.27657699584961,0.0003,-498.8118896484375,,,
19.72,123.5758696,2.0,24,1438,35199,2056,0.35,0.03,0.009999999776482582,68396,359.72039794921875,0.0003,-495.02064514160156,,,
19.7,126.85499303,2.0,24,1441,35277,2060,0.35,0.04,0.009999999776482582,68552,307.7339172363281,0.0003,-499.7832794189453,,,
19.7,126.57772331,2.0,24,1444,35357,2064,0.35,0.04,0.009999999776482582,68712,290.7915802001953,0.0003,-495.5653839111328,,,
19.7,127.47399104,2.0,24,1446,35437,2068,0.35,0.04,0.009999999776482582,68872,483.58680725097656,0.0003,-502.2830505371094,,,
19.7,128.66420958999998,2.0,24,1449,35517,2072,0.35,0.04,0.009999999776482582,69032,127.94719314575195,0.0003,-499.6981658935547,,,
19.7,128.61113059,2.0,24,1451,35597,2076,0.35,0.04,0.009999999776482582,69192,179.38304138183594,0.0003,-504.8114013671875,,,
19.7,129.96548823999998,2.0,24,1454,35677,2080,0.35,0.04,0.009999999776482582,69352,225.2474594116211,0.0003,-504.2151184082031,,,
19.7,125.24419994,2.0,24,1456,35757,2084,0.35,0.04,0.009999999776482582,69512,260.9904479980469,0.0003,-501.02330017089844,,,
19.7,124.27895663000001,2.0,24,1459,35837,2088,0.35,0.04,0.009999999776482582,69672,395.6888885498047,0.0003,-501.8509063720703,,,
19.7,124.57017393,2.0,24,1461,35917,2092,0.35,0.04,0.009999999776482582,69832,300.6879081726074,0.0003,-503.3971405029297,,,
19.7,125.00551198,2.0,24,1464,35997,2096,0.35,0.04,0.009999999776482582,69992,235.75074768066406,0.0003,-509.38572692871094,,,
19.7,124.69688937999999,2.0,24,1471,36077,2100,0.35,0.04,0.009999999776482582,70152,182.04210662841797,0.0003,-504.7927551269531,0.0,20.0,108.97685829588593
19.7,124.67891839999999,2.0,24,1474,36157,2104,0.35,0.04,0.009999999776482582,70312,579.2269897460938,0.0003,-508.7142791748047,,,
19.7,124.91136013,2.0,24,1477,36237,2108,0.35,0.04,0.009999999776482582,70472,124.98454284667969,0.0003,-509.2478942871094,,,
19.7,123.48216699999999,2.0,24,1479,36317,2112,0.35,0.04,0.009999999776482582,70632,438.20819091796875,0.0003,-511.4042663574219,,,
19.7,122.51196446000002,2.0,24,1482,36397,2116,0.35,0.04,0.009999999776482582,70792,309.1080322265625,0.0003,-511.6859436035156,,,
19.54,125.07545742999999,2.0,24,1484,36461,2120,0.35,0.06,0.009999999776482582,70920,167.66593170166016,0.0003,-508.36370849609375,,,
19.54,125.30083438,2.0,24,1486,36541,2124,0.35,0.06,0.009999999776482582,71080,329.41961669921875,0.0003,-509.3011169433594,,,
19.54,125.19176088,2.0,24,1489,36621,2128,0.35,0.06,0.009999999776482582,71240,312.5296173095703,0.0003,-516.4610290527344,,,
19.73,122.82971364999999,2.0,24,1492,36701,2132,0.35,0.04,0.009999999776482582,71400,254.75867462158203,0.0003,-509.5760498046875,,,
19.73,122.91685540999998,2.0,24,1494,36781,2136,0.35,0.04,0.009999999776482582,71560,266.22483825683594,0.0003,-509.5421600341797,,,
19.73,122.65388517000001,2.0,24,1496,36861,2140,0.35,0.04,0.009999999776482582,71720,278.1520767211914,0.0003,-513.9753723144531,,,
19.69,125.22682149,2.0,24,1499,36937,2144,0.35,0.05,0.009999999776482582,71872,267.1963195800781,0.0003,-512.1378021240234,,,
19.69,126.24772591000001,2.0,24,1502,37017,2148,0.35,0.05,0.009999999776482582,72032,121.54788970947266,0.0003,-518.1483459472656,,,
19.67,127.81673163,2.0,24,1504,37095,2152,0.35,0.06,0.009999999776482582,72188,617.4727172851562,0.0003,-516.7101745605469,,,
19.76,124.68049726,2.0,24,1507,37175,2156,0.35,0.05,0.009999999776482582,72348,617.4361724853516,0.0003,-515.3734741210938,,,
19.78,122.37691236,2.0,24,1509,37255,2160,0.35,0.04,0.009999999776482582,72508,328.3643264770508,0.0003,-517.1047058105469,,,
19.63,123.52085617,2.0,24,1511,37320,2164,0.35,0.05,0.009999999776482582,72638,118.49284362792969,0.0003,-517.9069213867188,,,
19.63,123.52340749000003,2.0,24,1514,37400,2168,0.35,0.05,0.009999999776482582,72798,131.3360939025879,0.0003,-519.6130065917969,,,
19.63,123.19106751000001,2.0,24,1517,37480,2172,0.35,0.05,0.009999999776482582,72958,366.95298767089844,0.0003,-520.7132873535156,,,
19.63,123.38348689,2.0,24,1519,37560,2176,0.35,0.05,0.009999999776482582,73118,459.5668487548828,0.0003,-511.1278076171875,,,
19.63,121.39344727,2.0,24,1522,37640,2180,0.35,0.05,0.009999999776482582,73278,503.06798934936523,0.0003,-516.4854431152344,,,
19.63,125.65532961000001,2.0,24,1524,37720,2184,0.35,0.05,0.009999999776482582,73438,72.98403739929199,0.0003,-521.7228393554688,,,
19.63,125.50218540999998,2.0,24,1527,37800,2188,0.35,0.05,0.009999999776482582,73598,562.9482879638672,0.0003,-514.4496154785156,,,
19.63,125.09246107000001,2.0,24,1529,37880,2192,0.35,0.05,0.009999999776482582,73758,344.4979248046875,0.0003,-519.10791015625,,,
19.63,124.17381525999997,2.0,24,1532,37960,2196,0.35,0.05,0.009999999776482582,73918,342.5476531982422,0.0003,-524.4443969726562,,,
19.63,123.18223599999999,3.0,24,1539,38040,2200,0.6,0.05,0.009999999776482582,74078,241.84170532226562,0.0003,-523.7801208496094,0.0,20.0,98.54166643220194
19.63,122.97423535,3.0,24,1542,38120,2204,0.6,0.05,0.009999999776482582,74238,505.14964294433594,0.0003,-525.619140625,,,
19.63,123.31037760000001,3.0,24,1544,38200,2208,0.6,0.05,0.009999999776482582,74398,611.0601043701172,0.0003,-525.4441833496094,,,
19.63,122.9929342,3.0,24,1547,38280,2212,0.6,0.05,0.009999999776482582,74558,152.21437072753906,0.0003,-520.5281677246094,,,
19.63,123.16929891,3.0,24,1550,38360,2216,0.6,0.05,0.009999999776482582,74718,319.4399871826172,0.0003,-526.3576354980469,,,
19.79,119.22453988,3.0,24,1552,38440,2220,0.6,0.03,0.009999999776482582,74878,163.6275177001953,0.0003,-522.9653930664062,,,
19.79,118.30358085000002,3.0,24,1555,38520,2224,0.6,0.03,0.009999999776482582,75038,149.8083839416504,0.0003,-524.52734375,,,
19.79,118.29157443999996,3.0,24,1557,38600,2228,0.6,0.03,0.009999999776482582,75198,69.03936004638672,0.0003,-527.5853271484375,,,
19.79,118.10513709000001,3.0,24,1560,38680,2232,0.6,0.03,0.009999999776482582,75358,485.81886291503906,0.0003,-528.4466857910156,,,
19.79,117.84282428000002,3.0,24,1563,38760,2236,0.6,0.03,0.009999999776482582,75518,279.5363311767578,0.0003,-525.5703125,,,
19.79,117.04524655000002,3.0,24,1565,38840,2240,0.6,0.03,0.009999999776482582,75678,332.93580627441406,0.0003,-528.6301574707031,,,
19.83,114.91844177000002,3.0,24,1568,38920,2244,0.6,0.02,0.009999999776482582,75838,120.01478958129883,0.0003,-536.1446228027344,,,
19.83,116.56715146999997,3.0,24,1570,39000,2248,0.6,0.02,0.009999999776482582,75998,266.0401382446289,0.0003,-525.469970703125,,,
19.85,116.36774728,3.0,24,1573,39080,2252,0.6,0.01,0.009999999776482582,76158,263.9113235473633,0.0003,-529.1026916503906,,,
19.85,117.67809223,3.0,24,1575,39160,2256,0.6,0.01,0.009999999776482582,76318,265.22373962402344,0.0003,-532.3198547363281,,,
19.85,116.99134694,3.0,24,1578,39240,2260,0.6,0.01,0.009999999776482582,76478,164.2777862548828,0.0003,-533.9053955078125,,,
20.0,112.40254348,3.0,24,1581,39320,2264,0.6,0.0,0.009999999776482582,76638,381.4389953613281,0.0003,-528.7550964355469,,,
20.0,111.72086718999999,3.0,24,1583,39400,2268,0.6,0.0,0.009999999776482582,76798,375.53272247314453,0.0003,-531.5661010742188,,,
20.0,110.05062706000001,3.0,24,1586,39480,2272,0.6,0.0,0.009999999776482582,76958,341.0619812011719,0.0003,-538.6324462890625,,,
20.0,110.70210271999998,3.0,24,1589,39560,2276,0.6,0.0,0.009999999776482582,77118,107.79429626464844,0.0003,-535.2309875488281,,,
20.0,112.05995962000001,3.0,24,1592,39640,2280,0.6,0.0,0.009999999776482582,77278,426.6567687988281,0.0003,-536.3572998046875,,,
20.0,112.16484724000001,3.0,24,1594,39720,2284,0.6,0.0,0.009999999776482582,77438,540.4696350097656,0.0003,-536.119384765625,,,
19.95,113.47678670999998,3.0,24,1597,39795,2288,0.6,0.01,0.009999999776482582,77588,390.85165786743164,0.0003,-538.6890869140625,,,
19.95,113.30671799999999,3.0,24,1599,39875,2292,0.6,0.01,0.009999999776482582,77748,411.5569305419922,0.0003,-533.6820983886719,,,
19.95,113.65659292000002,3.0,24,1602,39955,2296,0.6,0.01,0.009999999776482582,77908,991.915283203125,0.0003,-535.3482360839844,,,
19.95,115.27809882000001,3.0,24,1609,40035,2300,0.6,0.01,0.009999999776482582,78068,308.2267837524414,0.0003,-533.4385070800781,0.0,20.0,99.57257066353694
