curriculum/randomize_probability,time/fps,rollout/success_rate,curriculum/stage_index,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/learning_rate,train/ent_coef,train/actor_loss,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.5,28,0.01,2.0,19.9,858,52.052065330000005,1532,24836,0.0003,0.009999999776482582,-332.7908172607422,85.61880493164062,47670,,,
0.5,28,0.01,2.0,19.9,861,51.77967845,1536,24916,0.0003,0.009999999776482582,-334.54237365722656,49.23484802246094,47830,,,
0.5,28,0.01,2.0,19.9,864,52.31848010000001,1540,24996,0.0003,0.009999999776482582,-335.5725555419922,59.769564628601074,47990,,,
0.5,28,0.0,2.0,20.0,867,49.726244560000005,1544,25076,0.0003,0.009999999776482582,-334.8134002685547,117.37430191040039,48150,,,
0.5,28,0.0,2.0,20.0,870,49.416571590000004,1548,25156,0.0003,0.009999999776482582,-333.6210479736328,64.01809310913086,48310,,,
0.5,28,0.0,2.0,20.0,874,48.42999828000001,1552,25236,0.0003,0.009999999776482582,-335.07029724121094,71.09554100036621,48470,,,
0.5,28,0.0,2.0,20.0,877,49.66181986000001,1556,25316,0.0003,0.009999999776482582,-334.9318084716797,81.88743591308594,48630,,,
0.5,28,0.0,2.0,20.0,880,51.53350729000001,1560,25396,0.0003,0.009999999776482582,-331.74696350097656,107.2702407836914,48790,,,
0.5,28,0.0,2.0,20.0,883,52.25290070999999,1564,25476,0.0003,0.009999999776482582,-334.5828552246094,62.269683837890625,48950,,,
0.5,28,0.0,2.0,20.0,886,52.44552332,1568,25556,0.0003,0.009999999776482582,-332.9730682373047,59.975547790527344,49110,,,
0.5,28,0.0,2.0,20.0,889,51.70816221999999,1572,25636,0.0003,0.009999999776482582,-335.60182189941406,38.22040367126465,49270,,,
0.5,28,0.0,2.0,20.0,892,52.46873008999999,1576,25716,0.0003,0.009999999776482582,-332.75892639160156,40.580421447753906,49430,,,
0.5,28,0.0,2.0,20.0,895,51.74487958,1580,25796,0.0003,0.009999999776482582,-331.32444763183594,61.71791076660156,49590,,,
0.5,28,0.0,2.0,20.0,898,51.40290688,1584,25876,0.0003,0.009999999776482582,-330.87791442871094,60.355854988098145,49750,,,
0.5,28,0.0,2.0,20.0,901,52.215719140000004,1588,25956,0.0003,0.009999999776482582,-331.2215118408203,42.88937759399414,49910,,,
0.5,28,0.0,2.0,20.0,910,51.47242248999999,1592,26036,0.0003,0.009999999776482582,-329.6795349121094,53.871604919433594,50070,20.0,0.0,54.79944592867734
0.5,28,0.0,2.0,20.0,913,51.930338109999994,1596,26116,0.0003,0.009999999776482582,-331.5867919921875,121.8716812133789,50230,,,
0.5,28,0.0,2.0,20.0,916,53.326524260000014,1600,26196,0.0003,0.009999999776482582,-329.8244323730469,48.31181526184082,50390,,,
0.5,28,0.0,2.0,20.0,919,52.75493262,1604,26276,0.0003,0.009999999776482582,-331.22938537597656,26.70189094543457,50550,,,
0.5,28,0.0,2.0,20.0,922,52.01040254,1608,26356,0.0003,0.009999999776482582,-330.5515441894531,88.0027027130127,50710,,,
0.5,28,0.0,2.0,20.0,925,51.66122405999999,1612,26436,0.0003,0.009999999776482582,-331.76377868652344,72.36260986328125,50870,,,
0.5,28,0.0,2.0,20.0,928,51.12032712999999,1616,26516,0.0003,0.009999999776482582,-331.56207275390625,78.67848014831543,51030,,,
0.5,28,0.0,2.0,20.0,931,50.35063332999998,1620,26596,0.0003,0.009999999776482582,-331.2007751464844,49.99473571777344,51190,,,
0.5,28,0.0,2.0,20.0,934,51.13461983,1624,26676,0.0003,0.009999999776482582,-330.9251403808594,73.1158332824707,51350,,,
0.5,28,0.0,2.0,20.0,937,51.69518561999999,1628,26756,0.0003,0.009999999776482582,-332.7899475097656,48.362470626831055,51510,,,
0.5,28,0.0,2.0,20.0,941,50.658086430000004,1632,26836,0.0003,0.009999999776482582,-332.78326416015625,53.76278877258301,51670,,,
0.5,28,0.0,2.0,20.0,944,50.39351766000001,1636,26916,0.0003,0.009999999776482582,-333.3066711425781,29.296039581298828,51830,,,
0.5,28,0.0,2.0,20.0,947,49.18403897000001,1640,26996,0.0003,0.009999999776482582,-332.8659210205078,69.35316467285156,51990,,,
0.5,28,0.0,2.0,20.0,951,49.52432774000001,1644,27076,0.0003,0.009999999776482582,-331.53697204589844,117.0062370300293,52150,,,
0.5,28,0.0,2.0,20.0,954,50.926608829999985,1648,27156,0.0003,0.009999999776482582,-333.5987548828125,47.13175010681152,52310,,,
0.5,28,0.0,2.0,20.0,957,50.952292009999994,1652,27236,0.0003,0.009999999776482582,-330.9913330078125,71.8382625579834,52470,,,
0.5,28,0.0,2.0,20.0,960,50.54999713999999,1656,27316,0.0003,0.009999999776482582,-332.7306823730469,44.60565948486328,52630,,,
0.5,28,0.0,2.0,20.0,963,49.1459166,1660,27396,0.0003,0.009999999776482582,-331.30584716796875,18.99695873260498,52790,,,
0.5,28,0.0,2.0,20.0,966,49.411673220000004,1664,27476,0.0003,0.009999999776482582,-330.6978302001953,92.18705940246582,52950,,,
0.5,28,0.0,2.0,20.0,969,50.35653789,1668,27556,0.0003,0.009999999776482582,-334.3392791748047,72.78425979614258,53110,,,
0.5,28,0.0,2.0,20.0,972,52.548436259999995,1672,27636,0.0003,0.009999999776482582,-333.7714080810547,81.52098083496094,53270,,,
0.5,28,0.0,2.0,20.0,975,52.31485087,1676,27716,0.0003,0.009999999776482582,-329.9552917480469,138.82020568847656,53430,,,
0.5,28,0.0,2.0,20.0,978,53.973279389999995,1680,27796,0.0003,0.009999999776482582,-333.51800537109375,26.776888370513916,53590,,,
0.5,28,0.0,2.0,20.0,981,55.62187884,1684,27876,0.0003,0.009999999776482582,-333.63209533691406,51.3893928527832,53750,,,
0.5,28,0.0,2.0,20.0,984,55.64373838,1688,27956,0.0003,0.009999999776482582,-333.6948547363281,42.05183696746826,53910,,,
0.5,28,0.0,2.0,20.0,993,55.9242843,1692,28036,0.0003,0.009999999776482582,-332.31346130371094,32.77398872375488,54070,20.0,0.0,78.27081161482552
0.5,28,0.0,2.0,20.0,996,57.24740260000001,1696,28116,0.0003,0.009999999776482582,-334.9034881591797,119.18394660949707,54230,,,
0.5,28,0.0,2.0,20.0,999,57.34146732,1700,28196,0.0003,0.009999999776482582,-333.6710968017578,41.38390350341797,54390,,,
0.5,28,0.0,2.0,20.0,1002,58.40103037,1704,28276,0.0003,0.009999999776482582,-331.7279815673828,103.78756332397461,54550,,,
0.5,28,0.0,2.0,20.0,1005,60.13967109,1708,28356,0.0003,0.009999999776482582,-333.29087829589844,41.031253814697266,54710,,,
0.5,28,0.0,2.0,20.0,1008,62.422763419999995,1712,28436,0.0003,0.009999999776482582,-333.68031311035156,50.3810920715332,54870,,,
0.5,28,0.0,2.0,20.0,1012,64.49750911,1716,28516,0.0003,0.009999999776482582,-335.3307189941406,59.637454986572266,55030,,,
0.5,28,0.0,2.0,20.0,1015,67.3301088,1720,28596,0.0003,0.009999999776482582,-336.24432373046875,45.57985877990723,55190,,,
0.5,28,0.0,2.0,20.0,1018,69.41078181,1724,28676,0.0003,0.009999999776482582,-335.8144226074219,37.625226974487305,55350,,,
0.5,28,0.0,2.0,20.0,1021,69.66011081999999,1728,28756,0.0003,0.009999999776482582,-337.3004150390625,26.790447235107422,55510,,,
0.5,28,0.0,2.0,20.0,1024,72.19547552,1732,28836,0.0003,0.009999999776482582,-336.3564910888672,124.35123443603516,55670,,,
0.5,28,0.0,2.0,20.0,1027,74.43380577,1736,28916,0.0003,0.009999999776482582,-336.6560516357422,42.2873420715332,55830,,,
0.5,28,0.0,2.0,20.0,1030,75.79114993000002,1740,28996,0.0003,0.009999999776482582,-337.9279479980469,81.80177116394043,55990,,,
0.5,28,0.0,2.0,20.0,1034,77.86400123,1744,29076,0.0003,0.009999999776482582,-338.2414855957031,59.795278549194336,56150,,,
0.5,28,0.0,2.0,20.0,1037,79.26912685,1748,29156,0.0003,0.009999999776482582,-339.517333984375,40.13285827636719,56310,,,
0.5,28,0.0,2.0,20.0,1040,81.11895232,1752,29236,0.0003,0.009999999776482582,-337.2805938720703,125.69249725341797,56470,,,
0.5,28,0.0,2.0,20.0,1043,82.67382103,1756,29316,0.0003,0.009999999776482582,-340.813232421875,72.110595703125,56630,,,
0.5,28,0.0,2.0,20.0,1046,83.05724771000001,1760,29396,0.0003,0.009999999776482582,-340.719970703125,79.94845199584961,56790,,,
0.5,28,0.0,2.0,20.0,1050,84.07276387000002,1764,29476,0.0003,0.009999999776482582,-341.1480255126953,47.09200859069824,56950,,,
0.5,28,0.0,2.0,20.0,1053,84.77308350999999,1768,29556,0.0003,0.009999999776482582,-340.62158203125,81.48077392578125,57110,,,
0.5,28,0.0,2.0,20.0,1056,84.89818274999999,1772,29636,0.0003,0.009999999776482582,-341.7134704589844,76.28822326660156,57270,,,
0.5,28,0.0,2.0,20.0,1059,85.98958744,1776,29716,0.0003,0.009999999776482582,-345.20562744140625,44.23052787780762,57430,,,
0.5,28,0.0,2.0,20.0,1062,86.91706689999997,1780,29796,0.0003,0.009999999776482582,-345.00177001953125,79.08008193969727,57590,,,
0.5,28,0.0,2.0,20.0,1065,87.62887664,1784,29876,0.0003,0.009999999776482582,-345.072265625,52.7498083114624,57750,,,
0.5,28,0.0,2.0,20.0,1068,88.29627484000001,1788,29956,0.0003,0.009999999776482582,-343.0703582763672,149.89593887329102,57910,,,
0.5,27,0.0,2.0,20.0,1077,89.87125767999999,1792,30036,0.0003,0.009999999776482582,-348.2745056152344,82.44876480102539,58070,20.0,0.0,94.92412407979243
0.5,27,0.0,2.0,20.0,1079,89.39012798999998,1796,30116,0.0003,0.009999999776482582,-347.4340362548828,80.47758865356445,58230,,,
0.5,27,0.0,2.0,20.0,1082,90.55940372999997,1800,30196,0.0003,0.009999999776482582,-348.6380920410156,134.1694679260254,58390,,,
0.5,27,0.0,2.0,20.0,1085,91.00854282,1804,30276,0.0003,0.009999999776482582,-351.22576904296875,60.68488693237305,58550,,,
0.5,27,0.0,2.0,20.0,1089,90.87436222000001,1808,30356,0.0003,0.009999999776482582,-351.44935607910156,72.8013916015625,58710,,,
0.5,27,0.0,2.0,20.0,1092,90.66742662000003,1812,30436,0.0003,0.009999999776482582,-350.7373962402344,79.2599983215332,58870,,,
0.5,27,0.0,2.0,20.0,1095,90.93696450000002,1816,30516,0.0003,0.009999999776482582,-350.7994689941406,47.08976936340332,59030,,,
0.5,27,0.0,2.0,20.0,1098,90.80885776999997,1820,30596,0.0003,0.009999999776482582,-352.364013671875,32.03269386291504,59190,,,
0.5,27,0.0,2.0,20.0,1101,90.96059445999998,1824,30676,0.0003,0.009999999776482582,-352.41827392578125,48.26228332519531,59350,,,
0.5,27,0.0,2.0,20.0,1104,92.65868552999999,1828,30756,0.0003,0.009999999776482582,-352.5729217529297,67.55400085449219,59510,,,
0.5,27,0.0,2.0,20.0,1107,92.91601813999999,1832,30836,0.0003,0.009999999776482582,-357.4860382080078,64.69546699523926,59670,,,
0.5,27,0.0,2.0,20.0,1110,92.76071909000001,1836,30916,0.0003,0.009999999776482582,-358.03880310058594,60.45530128479004,59830,,,
0.5,27,0.0,2.0,20.0,1112,92.68939175000001,1840,30996,0.0003,0.009999999776482582,-356.0660858154297,57.524139404296875,59990,,,
0.5,27,0.0,2.0,20.0,1115,92.71137995999999,1844,31076,0.0003,0.009999999776482582,-357.638916015625,47.309783935546875,60150,,,
0.5,27,0.0,2.0,20.0,1118,92.75521748,1848,31156,0.0003,0.009999999776482582,-360.3890075683594,149.1261215209961,60310,,,
0.5,27,0.0,2.0,20.0,1121,93.19696717999999,1852,31236,0.0003,0.009999999776482582,-359.92918395996094,36.08062744140625,60470,,,
0.5,27,0.0,2.0,20.0,1124,93.10929021000001,1856,31316,0.0003,0.009999999776482582,-362.41038513183594,72.50380325317383,60630,,,
0.5,27,0.0,2.0,20.0,1127,94.93666309999999,1860,31396,0.0003,0.009999999776482582,-356.48670959472656,57.58746337890625,60790,,,
0.5,27,0.0,2.0,20.0,1130,94.63988866,1864,31476,0.0003,0.009999999776482582,-363.78863525390625,117.92236328125,60950,,,
0.5,27,0.0,2.0,20.0,1133,94.67963316,1868,31556,0.0003,0.009999999776482582,-363.6143341064453,32.05109691619873,61110,,,
0.5,27,0.01,2.0,19.82,1136,95.80380968000001,1872,31618,0.0003,0.009999999776482582,-362.4444122314453,98.98894119262695,61234,,,
0.5,27,0.01,2.0,19.82,1139,95.76856977000001,1876,31698,0.0003,0.009999999776482582,-365.31031799316406,35.9920768737793,61394,,,
0.5,27,0.01,2.0,19.82,1142,95.70467554000001,1880,31778,0.0003,0.009999999776482582,-363.3545684814453,64.4747724533081,61554,,,
0.5,27,0.02,2.0,19.64,1144,96.68402373,1884,31840,0.0003,0.009999999776482582,-364.8410186767578,88.87674140930176,61678,,,
0.5,27,0.02,2.0,19.64,1147,96.68269478,1888,31920,0.0003,0.009999999776482582,-364.13551330566406,69.14736938476562,61838,,,
0.5,27,0.02,2.0,19.64,1155,96.62203718999999,1892,32000,0.0003,0.009999999776482582,-365.8106994628906,30.02451801300049,61998,20.0,0.0,88.09209606002317
0.5,27,0.02,2.0,19.64,1158,97.3173979,1896,32080,0.0003,0.009999999776482582,-368.4047088623047,79.88701629638672,62158,,,
0.5,27,0.02,2.0,19.64,1161,97.06082058000001,1900,32160,0.0003,0.009999999776482582,-366.3406982421875,61.76365089416504,62318,,,
0.5,27,0.02,2.0,19.64,1164,96.94676563000003,1904,32240,0.0003,0.009999999776482582,-369.3553161621094,94.3503475189209,62478,,,
0.5,27,0.02,2.0,19.64,1167,96.67285815,1908,32320,0.0003,0.009999999776482582,-371.7381591796875,148.83438110351562,62638,,,
0.5,27,0.02,2.0,19.64,1170,96.32543221,1912,32400,0.0003,0.009999999776482582,-371.2201232910156,90.14882278442383,62798,,,
0.5,27,0.02,2.0,19.64,1173,95.25533993,1916,32480,0.0003,0.009999999776482582,-371.86207580566406,104.53891181945801,62958,,,
0.5,27,0.02,2.0,19.64,1176,94.86760596,1920,32560,0.0003,0.009999999776482582,-372.3837432861328,77.05925750732422,63118,,,
0.5,27,0.02,2.0,19.64,1179,94.44700385999998,1924,32640,0.0003,0.009999999776482582,-374.01849365234375,115.5596923828125,63278,,,
0.5,27,0.02,2.0,19.64,1182,94.09097460999999,1928,32720,0.0003,0.009999999776482582,-376.442626953125,126.13723754882812,63438,,,
0.5,27,0.03,2.0,19.49,1185,94.85804753999999,1932,32785,0.0003,0.009999999776482582,-375.6116180419922,48.62679672241211,63568,,,
0.5,27,0.03,2.0,19.49,1188,94.36653265999999,1936,32865,0.0003,0.009999999776482582,-376.66883850097656,135.9800033569336,63728,,,
0.5,27,0.03,2.0,19.49,1191,95.15638407999997,1940,32945,0.0003,0.009999999776482582,-374.49664306640625,89.21981906890869,63888,,,
0.5,27,0.03,2.0,19.49,1194,94.55690705,1944,33025,0.0003,0.009999999776482582,-375.0155944824219,30.419349193572998,64048,,,
0.5,27,0.03,2.0,19.49,1197,94.39041499000001,1948,33105,0.0003,0.009999999776482582,-377.41131591796875,61.90882587432861,64208,,,
0.5,27,0.03,2.0,19.49,1200,94.00476678999999,1952,33185,0.0003,0.009999999776482582,-375.71388244628906,105.70320701599121,64368,,,
0.5,27,0.03,2.0,19.49,1203,93.75840686000001,1956,33265,0.0003,0.009999999776482582,-380.98793029785156,40.7843074798584,64528,,,
0.5,27,0.03,2.0,19.49,1206,94.15447469,1960,33345,0.0003,0.009999999776482582,-375.17034912109375,152.67758178710938,64688,,,
0.5,27,0.03,2.0,19.49,1209,94.40609805999999,1964,33425,0.0003,0.009999999776482582,-379.4562225341797,29.389775276184082,64848,,,
0.5,27,0.04,2.0,19.35,1212,95.44508813,1968,33491,0.0003,0.009999999776482582,-380.3055114746094,143.74289321899414,64980,,,
0.5,27,0.03,2.0,19.53,1215,94.55543313,1972,33571,0.0003,0.009999999776482582,-382.71490478515625,124.1231803894043,65140,,,
0.5,27,0.03,2.0,19.53,1218,94.74901990000001,1976,33651,0.0003,0.009999999776482582,-380.822998046875,174.86520385742188,65300,,,
0.5,27,0.03,2.0,19.53,1221,93.90253056999998,1980,33731,0.0003,0.009999999776482582,-380.6187438964844,172.88925170898438,65460,,,
0.5,27,0.02,2.0,19.71,1224,92.77269287999998,1984,33811,0.0003,0.009999999776482582,-381.1011962890625,102.98096466064453,65620,,,
0.5,27,0.02,2.0,19.71,1227,93.36911284,1988,33891,0.0003,0.009999999776482582,-383.72540283203125,95.98039245605469,65780,,,
0.5,27,0.02,2.0,19.71,1230,92.25381095,1992,33971,0.0003,0.009999999776482582,-385.95216369628906,203.25022888183594,65940,,,
0.75,27,0.02,3.0,19.71,1238,92.34100283,1996,34051,0.0003,0.009999999776482582,-384.34934997558594,49.500009536743164,66100,18.35,0.1,126.71843831734081
0.75,27,0.02,3.0,19.71,1241,92.90924129999999,2000,34131,0.0003,0.009999999776482582,-384.91249084472656,108.55537128448486,66260,,,
0.75,27,0.02,3.0,19.71,1245,93.00151096000002,2004,34211,0.0003,0.009999999776482582,-384.95892333984375,76.7846794128418,66420,,,
0.75,27,0.02,3.0,19.71,1248,93.75965442000002,2008,34291,0.0003,0.009999999776482582,-384.4253845214844,99.9837555885315,66580,,,
0.75,27,0.02,3.0,19.71,1250,94.43570487999999,2012,34371,0.0003,0.009999999776482582,-384.8078308105469,159.1785545349121,66740,,,
0.75,27,0.02,3.0,19.71,1253,95.1739401,2016,34451,0.0003,0.009999999776482582,-385.20213317871094,92.53254127502441,66900,,,
0.75,27,0.02,3.0,19.71,1256,95.76162844000001,2020,34531,0.0003,0.009999999776482582,-386.5315246582031,89.2403450012207,67060,,,
0.75,27,0.02,3.0,19.71,1259,96.51426001999998,2024,34611,0.0003,0.009999999776482582,-386.9064025878906,111.28984069824219,67220,,,
0.75,27,0.03,3.0,19.55,1261,97.02464757000001,2028,34675,0.0003,0.009999999776482582,-388.2039794921875,93.14101600646973,67348,,,
0.75,27,0.02,3.0,19.7,1265,96.49660974999999,2032,34755,0.0003,0.009999999776482582,-389.9644470214844,44.88945007324219,67508,,,
0.75,27,0.02,3.0,19.7,1268,97.17857712000001,2036,34835,0.0003,0.009999999776482582,-391.4808044433594,79.51329612731934,67668,,,
0.75,27,0.03,3.0,19.69,1271,99.43157810999999,2040,34914,0.0003,0.009999999776482582,-390.84999084472656,84.04064559936523,67826,,,
0.75,27,0.03,3.0,19.69,1274,100.29912307999999,2044,34994,0.0003,0.009999999776482582,-387.8394317626953,34.42050552368164,67986,,,
0.75,27,0.03,3.0,19.69,1277,101.04180604999999,2048,35074,0.0003,0.009999999776482582,-390.1619567871094,101.3274507522583,68146,,,
0.75,27,0.03,3.0,19.69,1280,101.17191902999997,2052,35154,0.0003,0.009999999776482582,-391.3016357421875,104.63684272766113,68306,,,
0.75,27,0.03,3.0,19.69,1283,102.03985465,2056,35234,0.0003,0.009999999776482582,-391.76490783691406,42.85028839111328,68466,,,
0.75,27,0.03,3.0,19.69,1286,102.16029346000003,2060,35314,0.0003,0.009999999776482582,-390.9137725830078,69.50504493713379,68626,,,
0.75,27,0.03,3.0,19.69,1289,102.69673616,2064,35394,0.0003,0.009999999776482582,-393.0160217285156,79.98116493225098,68786,,,
0.75,27,0.02,3.0,19.83,1292,101.83544237,2068,35474,0.0003,0.009999999776482582,-394.3275146484375,144.00445556640625,68946,,,
0.75,27,0.02,3.0,19.83,1295,102.66885394,2072,35554,0.0003,0.009999999776482582,-394.5384979248047,127.81230545043945,69106,,,
0.75,27,0.05,3.0,19.35,1296,106.75054443,2076,35586,0.0003,0.009999999776482582,-394.2279510498047,160.11132049560547,69170,,,
0.75,27,0.05,3.0,19.35,1299,108.18735564,2080,35666,0.0003,0.009999999776482582,-395.1692199707031,131.05794525146484,69330,,,
0.75,27,0.05,3.0,19.35,1302,108.94483717999998,2084,35746,0.0003,0.009999999776482582,-396.6706085205078,120.62783432006836,69490,,,
0.75,27,0.05,3.0,19.35,1305,107.92475405,2088,35826,0.0003,0.009999999776482582,-395.99278259277344,141.72307014465332,69650,,,
0.75,27,0.05,3.0,19.35,1308,109.42937303999999,2092,35906,0.0003,0.009999999776482582,-395.9811706542969,182.90520477294922,69810,,,
0.75,27,0.05,3.0,19.35,1311,109.67199329999998,2096,35986,0.0003,0.009999999776482582,-397.3091125488281,105.6143569946289,69970,,,
0.75,27,0.05,3.0,19.35,1319,110.03654055999998,2100,36066,0.0003,0.009999999776482582,-396.0864562988281,131.7565803527832,70130,20.0,0.0,110.42146245522922
0.75,27,0.05,3.0,19.35,1322,110.73500501000001,2104,36146,0.0003,0.009999999776482582,-396.4052276611328,228.56813049316406,70290,,,
0.75,27,0.05,3.0,19.35,1325,110.66570476000001,2108,36226,0.0003,0.009999999776482582,-397.14744567871094,92.6833553314209,70450,,,
0.75,27,0.06,3.0,19.17,1327,111.99330545000002,2112,36288,0.0003,0.009999999776482582,-399.4867248535156,62.73821449279785,70574,,,
0.75,27,0.06,3.0,19.17,1330,112.62799514999999,2116,36368,0.0003,0.009999999776482582,-399.2587890625,116.94179916381836,70734,,,
0.75,27,0.06,3.0,19.17,1333,112.79727279999997,2120,36448,0.0003,0.009999999776482582,-400.0177307128906,23.22800922393799,70894,,,
0.75,27,0.06,3.0,19.17,1336,112.6631651,2124,36528,0.0003,0.009999999776482582,-402.1995086669922,107.42884063720703,71054,,,
0.75,27,0.05,3.0,19.33,1338,112.38415257999999,2128,36608,0.0003,0.009999999776482582,-402.7722930908203,78.22523498535156,71214,,,
0.75,27,0.05,3.0,19.33,1341,112.29760537000001,2132,36688,0.0003,0.009999999776482582,-402.0941925048828,128.51376342773438,71374,,,
0.75,27,0.05,3.0,19.33,1344,113.02835647000003,2136,36768,0.0003,0.009999999776482582,-405.3154602050781,83.6497631072998,71534,,,
0.75,27,0.04,3.0,19.34,1347,111.1203885,2140,36848,0.0003,0.009999999776482582,-402.1040802001953,64.78923416137695,71694,,,
0.75,27,0.04,3.0,19.34,1350,111.24183141000002,2144,36928,0.0003,0.009999999776482582,-399.82830810546875,82.52577590942383,71854,,,
0.75,27,0.04,3.0,19.34,1353,111.03049320000002,2148,37008,0.0003,0.009999999776482582,-404.55360412597656,179.47423553466797,72014,,,
0.75,27,0.04,3.0,19.34,1356,111.62303743000002,2152,37088,0.0003,0.009999999776482582,-404.5081787109375,147.06240844726562,72174,,,
0.75,27,0.04,3.0,19.34,1359,112.13494031,2156,37168,0.0003,0.009999999776482582,-407.1775360107422,104.8622932434082,72334,,,
0.75,27,0.04,3.0,19.34,1362,112.25733148,2160,37248,0.0003,0.009999999776482582,-403.9030303955078,108.552734375,72494,,,
0.75,27,0.04,3.0,19.34,1365,112.61519039999999,2164,37328,0.0003,0.009999999776482582,-405.6924591064453,135.0854549407959,72654,,,
0.75,27,0.04,3.0,19.34,1368,112.46296999999998,2168,37408,0.0003,0.009999999776482582,-407.7847595214844,46.016740798950195,72814,,,
0.75,27,0.04,3.0,19.34,1371,112.31880860000001,2172,37488,0.0003,0.009999999776482582,-408.39366149902344,44.98197078704834,72974,,,
0.75,27,0.01,3.0,19.82,1374,108.92253378000001,2176,37568,0.0003,0.009999999776482582,-407.7367248535156,88.11981201171875,73134,,,
0.75,27,0.01,3.0,19.82,1377,109.12553639000002,2180,37648,0.0003,0.009999999776482582,-411.55010986328125,100.47201919555664,73294,,,
0.75,27,0.01,3.0,19.82,1380,109.04134144000001,2184,37728,0.0003,0.009999999776482582,-407.3380584716797,20.126840591430664,73454,,,
0.75,27,0.01,3.0,19.82,1383,110.53179213,2188,37808,0.0003,0.009999999776482582,-413.0834197998047,97.66970825195312,73614,,,
0.75,27,0.01,3.0,19.82,1386,110.86939832,2192,37888,0.0003,0.009999999776482582,-415.7674865722656,157.17639923095703,73774,,,
0.75,27,0.01,3.0,19.82,1389,110.88466099000001,2196,37968,0.0003,0.009999999776482582,-414.25257873535156,234.73672485351562,73934,,,
0.75,27,0.01,3.0,19.82,1397,110.23665959999998,2200,38048,0.0003,0.009999999776482582,-413.8878631591797,120.2869873046875,74094,20.0,0.0,112.90599388391574
0.75,27,0.01,3.0,19.82,1401,110.44038034,2204,38128,0.0003,0.009999999776482582,-414.08164978027344,15.240323066711426,74254,,,
0.75,27,0.01,3.0,19.82,1404,110.54696605,2208,38208,0.0003,0.009999999776482582,-415.6406555175781,282.7176971435547,74414,,,
0.75,27,0.0,3.0,20.0,1407,108.81742713000001,2212,38288,0.0003,0.009999999776482582,-416.0106201171875,116.04978942871094,74574,,,
0.75,27,0.0,3.0,20.0,1411,108.80435911,2216,38368,0.0003,0.009999999776482582,-416.59486389160156,147.0432186126709,74734,,,
0.75,27,0.0,3.0,20.0,1414,109.00090877000002,2220,38448,0.0003,0.009999999776482582,-419.71380615234375,94.2611083984375,74894,,,
0.75,27,0.0,3.0,20.0,1417,109.12479129000002,2224,38528,0.0003,0.009999999776482582,-418.5159912109375,73.92964553833008,75054,,,
0.75,27,0.0,3.0,20.0,1421,109.70060188,2228,38608,0.0003,0.009999999776482582,-420.93190002441406,102.7191047668457,75214,,,
0.75,27,0.0,3.0,20.0,1424,109.78111861,2232,38688,0.0003,0.009999999776482582,-418.9996795654297,125.78430938720703,75374,,,
0.75,27,0.0,3.0,20.0,1428,109.12328694,2236,38768,0.0003,0.009999999776482582,-421.2638702392578,58.60871505737305,75534,,,
0.75,27,0.0,3.0,20.0,1431,107.24958373,2240,38848,0.0003,0.009999999776482582,-421.6714782714844,197.5403594970703,75694,,,
0.75,27,0.0,3.0,20.0,1435,105.80941564999999,2244,38928,0.0003,0.009999999776482582,-425.2176055908203,175.482319355011,75854,,,
0.75,27,0.0,3.0,20.0,1438,105.06910121999998,2248,39008,0.0003,0.009999999776482582,-426.2555389404297,200.32827758789062,76014,,,
0.75,27,0.0,3.0,20.0,1441,105.05523929,2252,39088,0.0003,0.009999999776482582,-427.7603454589844,88.19919681549072,76174,,,
0.75,27,0.0,3.0,20.0,1445,104.44055841,2256,39168,0.0003,0.009999999776482582,-426.67950439453125,40.43946838378906,76334,,,
0.75,27,0.0,3.0,20.0,1448,104.24717144,2260,39248,0.0003,0.009999999776482582,-429.5508117675781,148.66397285461426,76494,,,
0.75,27,0.0,3.0,20.0,1451,104.31808060000002,2264,39328,0.0003,0.009999999776482582,-430.4037322998047,107.03885650634766,76654,,,
0.75,27,0.0,3.0,20.0,1455,105.03274454000002,2268,39408,0.0003,0.009999999776482582,-431.60479736328125,109.3930435180664,76814,,,
0.75,27,0.0,3.0,20.0,1458,105.16236273999999,2272,39488,0.0003,0.009999999776482582,-433.3050537109375,158.93267822265625,76974,,,
0.75,27,0.0,3.0,20.0,1461,105.35935568999997,2276,39568,0.0003,0.009999999776482582,-430.8446807861328,89.2147216796875,77134,,,
0.75,27,0.0,3.0,20.0,1465,105.49411154999999,2280,39648,0.0003,0.009999999776482582,-434.0983581542969,171.2903823852539,77294,,,
0.75,27,0.0,3.0,20.0,1468,105.72814045999998,2284,39728,0.0003,0.009999999776482582,-434.07777404785156,36.71864414215088,77454,,,
0.75,27,0.0,3.0,20.0,1471,105.60583126000002,2288,39808,0.0003,0.009999999776482582,-434.69163513183594,84.26045227050781,77614,,,
0.75,27,0.0,3.0,20.0,1475,105.43898545000002,2292,39888,0.0003,0.009999999776482582,-437.5160675048828,137.4029541015625,77774,,,
0.75,27,0.0,3.0,20.0,1478,106.24821235999998,2296,39968,0.0003,0.009999999776482582,-433.80751037597656,138.4954948425293,77934,,,
0.75,26,0.0,3.0,20.0,1487,107.43684213,2300,40048,0.0003,0.009999999776482582,-439.45506286621094,191.38922119140625,78094,20.0,0.0,110.60063993656831
