rollout/success_rate,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_len_mean,time/episodes,train/actor_loss,train/critic_loss,train/ent_coef,train/learning_rate,train/n_updates,eval/mean_reward,eval/success_rate,eval/mean_ep_length
0.0,-2.2677846500000003,9472,194,48,4.05,1788,4.995729923248291,7.908782005310059,0.009999999776482582,0.0003,8471,,,
0.0,-1.84256535,9488,194,48,4.05,1792,4.653680324554443,8.718643188476562,0.009999999776482582,0.0003,8487,,,
0.0,-2.3267828100000005,9504,194,48,4.05,1796,5.439016342163086,8.926712036132812,0.009999999776482582,0.0003,8503,,,
0.0,-2.60248897,9520,195,48,4.05,1800,4.916337013244629,8.394525527954102,0.009999999776482582,0.0003,8519,,,
0.0,-2.6024806999999996,9536,195,48,4.05,1804,4.615786552429199,9.56990909576416,0.009999999776482582,0.0003,8535,,,
0.0,-3.0693604499999996,9552,195,48,4.04,1808,5.927802562713623,9.62557315826416,0.009999999776482582,0.0003,8551,,,
0.0,-3.0786324399999994,9568,196,48,4.04,1812,5.062563419342041,8.556112289428711,0.009999999776482582,0.0003,8567,,,
0.0,-2.9326915099999997,9584,196,48,4.04,1816,5.350254535675049,9.153536796569824,0.009999999776482582,0.0003,8583,,,
0.0,-2.9266631500000004,9600,196,48,4.03,1820,5.266712188720703,9.08371639251709,0.009999999776482582,0.0003,8599,,,
0.0,-3.1717204500000005,9616,197,48,4.02,1824,4.351164817810059,9.724647521972656,0.009999999776482582,0.0003,8615,,,
0.0,-3.35613397,9632,197,48,4.02,1828,5.801992416381836,8.243499755859375,0.009999999776482582,0.0003,8631,,,
0.0,-3.81396751,9648,197,48,4.02,1832,4.045424461364746,9.929128646850586,0.009999999776482582,0.0003,8647,,,
0.0,-3.41252699,9664,198,48,4.02,1836,4.2319135665893555,11.822696685791016,0.009999999776482582,0.0003,8663,,,
0.0,-3.0695655099999994,9680,198,48,4.02,1840,5.141160488128662,9.76537036895752,0.009999999776482582,0.0003,8679,,,
0.0,-3.26785126,9696,199,48,4.02,1844,5.713596820831299,8.762984275817871,0.009999999776482582,0.0003,8695,,,
0.0,-2.8400530299999995,9712,199,48,4.02,1848,4.549795150756836,10.380505561828613,0.009999999776482582,0.0003,8711,,,
0.0,-2.83217651,9728,199,48,4.01,1852,5.736424922943115,8.301552772521973,0.009999999776482582,0.0003,8727,,,
0.0,-2.6360213,9744,200,48,4.01,1856,4.604813575744629,9.509587287902832,0.009999999776482582,0.0003,8743,,,
0.0,-2.60992506,9760,200,48,4.01,1860,4.107258319854736,9.776485443115234,0.009999999776482582,0.0003,8759,,,
0.0,-1.9647248399999997,9776,200,48,4.0,1864,5.416257858276367,8.255714416503906,0.009999999776482582,0.0003,8775,,,
0.0,-1.6672623999999998,9792,201,48,4.0,1868,4.716074466705322,10.211055755615234,0.009999999776482582,0.0003,8791,,,
0.0,-1.9106585800000002,9808,201,48,4.0,1872,5.095115661621094,7.706775665283203,0.009999999776482582,0.0003,8807,,,
0.0,-1.7060007,9825,201,48,4.01,1876,5.612436294555664,8.683919906616211,0.009999999776482582,0.0003,8824,,,
0.0,-1.9557024,9841,201,48,4.01,1880,4.698668003082275,9.731246948242188,0.009999999776482582,0.0003,8840,,,
0.0,-2.20283528,9857,202,48,4.01,1884,5.433999538421631,8.774744987487793,0.009999999776482582,0.0003,8856,,,
0.0,-2.3601862199999997,9874,202,48,4.02,1888,5.9892578125,9.222041130065918,0.009999999776482582,0.0003,8873,,,
0.0,-2.57963024,9890,202,48,4.02,1892,5.513505458831787,7.488438606262207,0.009999999776482582,0.0003,8889,,,
0.0,-1.9376277900000003,9907,203,48,4.03,1896,5.490687847137451,8.162071228027344,0.009999999776482582,0.0003,8906,,,
0.0,-1.8686893599999999,9923,203,48,4.03,1900,4.615023136138916,10.660028457641602,0.009999999776482582,0.0003,8922,,,
0.0,-2.04922262,9939,203,48,4.03,1904,4.25434684753418,10.386215209960938,0.009999999776482582,0.0003,8938,,,
0.0,-1.87504098,9955,204,48,4.03,1908,4.781868934631348,9.216617584228516,0.009999999776482582,0.0003,8954,,,
0.0,-1.64667682,9971,204,48,4.03,1912,6.028936386108398,8.35125732421875,0.009999999776482582,0.0003,8970,,,
0.0,-1.4047088000000003,9987,204,48,4.03,1916,5.320010185241699,9.742631912231445,0.009999999776482582,0.0003,8986,,,
